error_id,crate_name,version,test_name,error_type,error_text,full_error_text,passed_in_tree_borrows
580,brioche-ducc,0.1.2-brioche,tests::object::properties,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::object::remove,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::object::set_get,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::string::compare,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::util::test_assert_stack,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::util::test_assert_stack_panic,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::util::test_protect_duktape_closure,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
580,brioche-ducc,0.1.2-brioche,tests::util::test_protect_duktape_closure_err,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has been freed, so this pointer is dangling",FALSE
581,brotli2,0.3.2,drop_writer_incomplete_input_no_loop,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,finish_writer_incomplete_input_error,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
582,brotli2,0.3.2,raw::tests::compress_buf_smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
582,brotli2,0.3.2,raw::tests::compress_smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,raw::tests::decompress_error,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,raw::tests::decompress_smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::qc,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::self_terminating,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::smoke2,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::smoke3,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::zero_length_read_at_eof,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,read::tests::zero_length_read_with_data,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,write::tests::qc,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,write::tests::smoke,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
581,brotli2,0.3.2,write::tests::write_empty,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
583,bsalib,0.1.0,v105::tests::write_read_identity_bsa_compressed,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds",FALSE
583,bsalib,0.1.0,v105::tests::write_read_identity_v105_compession,Undefined Behavior,memory access failed,"Undefined Behavior: memory access failed: alloc has size 8, so pointer to 56 bytes starting at offset 32 is out-of-bounds",FALSE
584,btc-transaction-utils,0.9.0,multisig::tests::test_redeem_script_builder_incorrect_quorum,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
584,btc-transaction-utils,0.9.0,multisig::tests::test_redeem_script_convert_hex,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
584,btc-transaction-utils,0.9.0,p2wpk::tests::test_native_segwit,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
584,btc-transaction-utils,0.9.0,p2wsh::tests::test_multisig_native_segwit,Undefined Behavior,"using uninitialized data, but this operation requires initialized memory","Undefined Behavior: using uninitialized data, but this operation requires initialized memory",FALSE
587,bzip2,0.4.4,bufread::tests::bug_61,Undefined Behavior,"attempting a read access using <102080> at alloc26406[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE
586,bzip2,0.4.4,read::tests::empty,Undefined Behavior,"attempting a read access using <101853> at alloc26304[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE
585,bzip2,0.4.4,read::tests::multistream_read_till_eof,Undefined Behavior,"attempting a read access using <102235> at alloc26447[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE
585,bzip2,0.4.4,read::tests::qc,Undefined Behavior,"attempting a read access using <112648> at alloc28843[0x8], but that tag does not exist in the borrow stack for this location","Undefined Behavior: attempting a read access using <> at alloc[0x8], but that tag does not exist in the borrow stack for this location",FALSE
